user_ID,Name,Age,Gender,City,Education_Level,Monthly_Income,Marrige_Status,Date_of_order,Product_order_count,Order_Amount_INR,Wallet_Balance_INR,Total_Order_INR
338,,23,Female,Chennai,Graduate,57991,Single,31-07-2023,2,,29896,24226
339,Nikhil Patel,32,Male,Delhi,Postgrad,88013,Single,05-04-2024,4,5413,29032,23694
340,,25,Female,Lucknow,12th,30535,,24-01-2023,3,3311,8831,10410
341,,37,Male,Delhi,Graduate,70097,Single,07-02-2025,3,,23911,17660
342,Priya Sharma,20,Female,Kolkata,Postgrad,69416,Single,10-07-2024,3,7057,24785,17253
343,,32,Female,Delhi,Postgrad,87943,Single,25-04-2025,5,7537,36596,36571
344,,31,Female,Kolkata,Graduate,59865,Single,19-01-2024,4,5834,18221,26046
345,,28,Female,Delhi,,67424,Single,06-04-2023,7,5121,18100,31177
346,,24,Female,Delhi,Graduate,61599,Married,09-08-2024,4,5182,,22528
347,,18,Female,Jaipur,Postgrad,76635,Single,14-03-2023,0,22903,28729,22455
348,,,Male,Delhi,Graduate,57327,,01-09-2023,3,7454,18723,21351
349,Aarti Mehta,26,Female,Lucknow,12th,38190,Single,13-08-2024,2,2341,13863,4923
350,Rahul Mehta,35,Male,Ahmedabad,Graduate,,Single,19-04-2023,1,25778,18672,24329
351,,25,Female,Delhi,Graduate,52195,Married,05-09-2024,4,4890,20091,19850
352,,,,Delhi,12th,31424,Single,07-09-2025,3,1903,13706,5812
353,,22,Male,Hyderabad,12th,25607,Single,03-04-2023,1,9355,14710,8254
354,,32,Male,Lucknow,Graduate,53186,Divorced,19-04-2023,1,22223,27733,24288
355,,18,Male,Delhi,Graduate,53709,,03-02-2023,3,6439,14742,19817
356,,41,Male,,Graduate,50436,Single,18-03-2023,3,5938,17959,
357,,,Female,,12th,52201,Single,25-04-2023,5,3323,16605,15409
358,,18,Female,Delhi,Graduate,49353,Single,09-10-2024,6,2831,17039,17276
359,Vikram Gupta,25,Male,Delhi,Graduate,70375,Single,21-10-2025,,24779,29613,32495
360,,24,Female,Chennai,Postgrad,75049,Single,05-11-2024,5,4747,,24476
361,,25,Female,Hyderabad,Postgrad,88826,Married,,5,9024,26343,42037
362,,27,Male,Chennai,Postgrad,,Single,08-07-2023,3,7368,,20951
363,,25,Male,Mumbai,Postgrad,74575,,20-11-2025,,27832,29714,27993
364,,25,Male,Delhi,,,Single,13-04-2025,2,6570,26816,15055
365,,23,Female,Pune,12th,26239,Married,19-11-2024,,20555,19755,
366,Deepak Mehta,34,Male,Delhi,Graduate,55428,Divorced,17-11-2023,5,1791,24381,8464
367,,36,Female,Hyderabad,Graduate,51644,Single,04-10-2023,,15979,,18506
368,,28,Female,Delhi,,77126,Married,11-04-2024,1,20420,29126,21454
369,,29,Male,Delhi,Graduate,61456,Married,02-07-2024,4,5738,25195,26528
370,,,Female,Delhi,Graduate,63876,Single,17-01-2025,2,6428,20965,12874
371,,29,Female,Delhi,Postgrad,70248,Single,19-10-2023,1,25402,,25650
372,,30,Male,Hyderabad,Postgrad,95112,Single,05-03-2024,0,,38173,28930
373,,28,Male,Bengaluru,,61334,,15-04-2023,,,26505,24399
374,,,Male,Delhi,Graduate,,Single,01-03-2025,3,6546,19973,16669
375,Deepak Mehta,31,,Delhi,Postgrad,72501,Married,06-02-2023,1,19882,29240,19595
376,Nikhil Verma,23,Male,Mumbai,Graduate,57232,Single,,4,,9561,20067
377,Pooja Mehta,36,Female,Pune,Postgrad,83056,Married,15-01-2025,3,11446,27648,33681
378,,28,Male,Mumbai,,88412,Married,10-07-2025,3,8128,32667,28650
379,Pranav Patel,38,Male,Delhi,12th,38194,Married,22-10-2024,2,6156,15366,14012
380,,31,Female,,,73725,Single,13-02-2024,2,15073,29123,34017
381,,40,Male,Kolkata,Graduate,,Single,06-05-2023,,25603,25223,21993
382,,,Female,,Graduate,38515,Married,25-01-2023,2,8237,14464,15281
383,,30,Female,Delhi,,54732,Married,19-11-2024,6,3578,21834,22044
384,,25,Male,Kolkata,Graduate,61627,Single,28-01-2025,3,7140,20008,19326
385,Sahil Singh,25,,Delhi,Postgrad,85526,,04-01-2024,2,14677,,28731
386,Isha Verma,32,Female,Bengaluru,,53395,Single,08-09-2023,,16162,17778,16414
387,,30,Female,Delhi,Postgrad,83014,Single,30-05-2023,3,9332,34949,21981
388,,26,Female,Delhi,10th,31805,Married,05-05-2023,3,2684,19056,8974
389,,,,Delhi,Graduate,,,08-11-2024,0,18785,22305,17125
390,Priya Sharma,29,Female,Jaipur,12th,54384,Single,10-04-2025,3,,16457,11864
391,,,Female,Delhi,Graduate,48317,Single,12-11-2024,5,4253,23144,16499
392,,24,Male,Pune,,57644,Single,28-01-2023,2,10729,25615,18297
393,Riya Singh,,Female,,,35217,Single,19-10-2025,5,3555,4906,13893
394,,32,Female,Chennai,10th,30077,Single,06-01-2023,6,2386,8613,12166
395,,,Male,Delhi,Graduate,,Single,02-09-2024,3,7677,25283,23927
396,,34,Male,Pune,Postgrad,80806,Single,28-05-2024,,29254,33194,29027
397,,29,Female,Bengaluru,Graduate,,Single,31-03-2024,2,14955,20042,27486
398,Nikhil Mehta,28,Male,,Graduate,52232,,03-07-2024,4,4670,13818,18862
399,,,Male,Lucknow,Postgrad,70492,Single,27-10-2025,3,9039,31482,27878
400,Rahul Jain,27,Male,Delhi,Postgrad,81216,Single,21-07-2023,6,,30542,
401,,33,Male,Delhi,,48470,Married,02-06-2024,2,6980,16833,13772
402,,,Female,Ahmedabad,Graduate,59951,Married,24-04-2024,6,3588,21538,21033
403,,19,Female,Chennai,,75071,Single,06-02-2023,,,32868,33165
404,,22,Male,,10th,27022,Married,18-07-2024,3,1875,8130,5999
405,,31,Female,Kolkata,12th,46531,Married,23-05-2024,0,14870,20637,13015
406,,33,Female,Delhi,12th,37676,Single,14-12-2024,3,,13778,17730
407,,31,Male,Jaipur,Graduate,69513,Single,02-12-2025,4,3231,,12201
408,,35,Female,Jaipur,,43783,Single,29-07-2025,,,,10070
409,Sahil Verma,31,Male,Delhi,10th,,Single,22-05-2023,5,2511,24648,11036
410,,,Female,Delhi,Graduate,52780,Single,14-07-2023,1,,19582,18753
411,,,Female,Delhi,12th,45909,Married,12-04-2024,,15972,21155,16237
412,Isha Gupta,30,Female,Ahmedabad,Graduate,75493,Married,19-08-2025,1,20845,27034,19748
413,Vikram Jain,26,Male,,10th,43650,Single,27-04-2025,4,4373,16486,14566
414,,,Female,Lucknow,Graduate,54864,Married,13-12-2024,4,3677,20443,13940
415,,29,Male,Lucknow,Graduate,56407,Single,07-01-2024,3,4143,29915,12822
416,,26,Male,Bengaluru,12th,,Single,19-05-2025,2,6777,,16172
417,,28,Male,Delhi,12th,34564,Married,13-03-2024,0,6103,11615,6579
418,,37,Female,Delhi,12th,,Single,26-10-2024,1,6872,18586,6952
419,,37,Male,Delhi,,64775,Married,26-08-2023,2,13667,22600,26900
420,Meera Patel,30,Female,Delhi,Graduate,65882,Single,05-12-2024,5,4913,24658,25005
421,,29,Female,Hyderabad,10th,37025,Single,30-11-2025,1,13827,9813,11312
422,,21,Male,Delhi,Graduate,53621,Single,20-03-2025,4,4262,23309,14381
423,Aman Singh,38,Male,Delhi,12th,38136,Single,27-07-2023,,14785,21109,15898
424,,35,Male,Delhi,Postgrad,73235,Single,09-10-2024,3,7440,30732,24339
425,,33,Female,Delhi,Graduate,67739,Married,29-11-2023,3,6388,23140,21338
426,,,Female,Delhi,Postgrad,79067,Single,05-09-2025,2,13830,27636,24923
427,Pranav Jain,29,,Chennai,,32002,Married,24-10-2025,1,13517,15218,12783
428,,28,,Delhi,Graduate,53021,Married,14-05-2025,2,7057,15248,15825
429,,,Male,Delhi,Postgrad,66363,Single,04-11-2024,3,10924,23289,27714
430,,27,,Kolkata,Graduate,48671,Single,14-02-2025,2,9242,17336,20901
431,Priya Jain,28,Female,Delhi,12th,42796,Single,19-11-2025,3,3710,14921,12793
432,,32,Female,Kolkata,Graduate,,,08-03-2024,1,11620,,13564
433,,25,Female,Delhi,Graduate,70033,Single,10-02-2024,3,7739,26404,21295
434,,26,Female,Hyderabad,Postgrad,85550,Single,22-03-2024,3,12240,28718,34915
435,,,Male,Delhi,Graduate,,Single,28-02-2023,,25038,15747,22316
436,,,Male,Delhi,Graduate,41232,Single,26-02-2024,1,11147,,11300
437,,33,Male,,Postgrad,86173,Divorced,18-02-2023,2,15570,34651,30916
438,,35,Male,Bengaluru,Graduate,51755,,25-09-2023,2,11314,26351,20318
439,,29,Female,Delhi,10th,30391,Single,06-10-2023,5,,10431,23527
440,,37,Female,Delhi,,51874,Single,01-12-2023,0,15963,18402,17275
441,,19,Female,Pune,Graduate,56408,Married,04-12-2023,,33355,23639,32260
442,,,Male,Delhi,Postgrad,,Single,18-02-2025,2,14156,24239,34176
443,Pooja Gupta,41,Female,Delhi,Graduate,56763,Married,10-10-2025,4,5303,20693,24409
444,,32,Male,Mumbai,Graduate,55000,Single,10-09-2024,2,7772,11736,19063
445,,34,Male,Delhi,Postgrad,78637,Married,03-12-2023,1,28980,27737,26526
446,,29,Female,Kolkata,12th,24921,Single,,2,5893,9621,9409
447,Neha Kansal,28,Female,Delhi,Graduate,45419,Single,,2,5441,18099,9882
448,Sneha Agarwal,26,Female,Delhi,12th,47852,Single,18-03-2023,3,6438,19363,
449,,29,Male,Hyderabad,Postgrad,,Single,06-08-2023,4,4693,20363,19379
450,,32,Female,Delhi,Postgrad,79036,Single,09-04-2024,0,36206,,31362
451,,31,Male,,12th,39011,Single,03-12-2024,1,14472,12215,14976
452,,40,Female,,10th,,Single,22-10-2025,2,3745,15596,6051
453,,,Female,Pune,10th,34216,Single,25-01-2024,,15540,13662,14729
454,,,Male,Delhi,Graduate,61660,Single,19-04-2025,7,5270,19942,30661
455,,,Male,Bengaluru,Graduate,60828,Married,01-05-2023,4,7360,25589,25633
456,,22,Male,Delhi,Graduate,56855,Single,22-10-2024,2,9384,19056,16587
457,,,Female,Mumbai,Graduate,66687,Single,03-06-2024,3,9436,29436,27479
458,,,Male,Delhi,10th,54434,Single,20-09-2025,3,5259,15653,17654
459,,31,Female,,Graduate,,Single,12-05-2024,4,4143,21404,15998
460,,21,Female,Jaipur,Graduate,47425,Single,17-11-2023,1,15896,9683,14470
461,,,Male,Delhi,Postgrad,83988,,12-02-2025,4,6121,31386,26709
462,,21,Male,Delhi,Graduate,50751,Single,12-05-2025,,16422,23244,21610
463,,32,Female,Delhi,Graduate,54526,Married,16-04-2024,0,15610,18812,19459
464,,36,Male,Bengaluru,Graduate,71204,,03-10-2023,4,11174,23710,33367
465,,22,Male,Delhi,Graduate,,,03-07-2025,,19088,20804,16731
466,,34,Female,Pune,Postgrad,77264,Married,09-01-2025,4,6809,,25086
467,,,Female,,Postgrad,81887,Single,25-03-2023,1,30980,37705,32239
468,,25,Female,,,89559,Married,21-10-2025,0,,35740,25592
469,,18,Male,Delhi,Graduate,142053,Single,25-01-2023,0,15890,47318,17143
470,,23,Male,Delhi,Postgrad,,Married,26-06-2023,1,32341,25101,31450
471,,26,Male,Lucknow,12th,41023,Single,03-11-2024,1,4201,9605,3524
472,Vikram Kansal,37,Male,Chennai,,57170,Single,07-08-2025,5,2384,,15021
473,,28,Male,Lucknow,Graduate,43708,Single,03-07-2025,3,4629,11904,13938
474,Aman Gupta,,Male,Delhi,Graduate,61854,Single,10-07-2024,4,5833,,21258
475,,30,Male,Delhi,Graduate,63758,Single,30-04-2025,2,3754,17123,9916
476,,22,Male,Delhi,,44530,Single,14-05-2023,,20020,,23340
477,,32,Male,Mumbai,12th,44290,Single,27-11-2024,,2501,19067,3095
478,,24,Female,Chennai,Graduate,56040,Single,17-08-2024,2,14480,19097,27191
479,,24,Female,Delhi,Graduate,51092,Single,13-04-2024,5,4654,23097,23852
480,,31,Male,Lucknow,,44944,Married,10-06-2024,0,11151,16114,10627
481,Rahul Jain,39,Male,Chennai,,63310,Single,27-09-2023,3,6881,22373,20571
482,,41,,Pune,Graduate,59894,,,5,5250,27959,27104
483,,23,Female,Mumbai,Postgrad,77982,Single,12-06-2024,3,7643,,24750
484,Vikram Patel,26,Male,Delhi,Graduate,59055,Single,10-09-2024,2,13850,21687,20455
485,,32,Male,Delhi,12th,,Married,04-01-2025,,6760,13362,6501
486,,,Male,Delhi,12th,53604,Married,08-08-2024,1,19949,21220,20033
487,Karan Singh,18,Male,Delhi,Postgrad,72194,Single,14-12-2024,1,17860,22996,16216
488,,,Male,Jaipur,Graduate,45359,Single,10-08-2024,2,13059,15238,23369
489,,,Male,Delhi,Graduate,,Single,09-05-2023,3,6062,28453,18241
490,,,Male,Ahmedabad,Graduate,60085,Single,12-10-2024,3,4843,24694,15420
491,Pooja Kansal,22,Female,Bengaluru,10th,36984,Married,09-12-2024,3,6288,10649,18193
492,Pooja Kansal,26,Female,,Postgrad,72935,,22-09-2023,6,3623,23827,19255
493,,29,Female,Bengaluru,Postgrad,82275,Single,14-12-2023,4,6088,27313,26247
494,,35,Male,Delhi,Graduate,48004,Single,05-08-2023,5,4651,15489,22169
495,,31,Female,Chennai,Graduate,59315,Married,15-01-2023,3,7882,23116,19407
496,,34,Male,Delhi,Postgrad,64943,Single,07-05-2023,0,,,19912
497,,29,Male,Lucknow,10th,31852,Single,01-11-2023,0,13954,,12428
498,Sneha Singh,25,,Jaipur,Postgrad,84474,Single,25-01-2023,3,,26539,
499,Nikhil Yadav,28,Male,Mumbai,Graduate,46634,Single,29-11-2024,,,21580,20728
500,,,Male,Ahmedabad,Graduate,,Single,09-02-2024,0,8108,18992,8308
501,Kritika Singh,35,Female,,Graduate,64232,Married,28-11-2023,,24320,28869,23039
502,Isha Sharma,28,Female,Bengaluru,Postgrad,,Single,06-06-2024,2,15250,26673,29845
503,,24,,,Graduate,65190,Divorced,21-05-2024,3,6552,21712,20084
504,,31,Male,Mumbai,Postgrad,,Married,09-04-2025,,31199,22848,25758
505,,32,Male,,Graduate,,Single,15-04-2025,1,14941,22617,14249
506,,,Female,Bengaluru,Graduate,59636,Married,19-08-2024,1,19493,21482,18659
507,,25,,Delhi,10th,12963,Single,20-06-2024,2,4109,13544,7573
508,,25,,Chennai,10th,,Single,23-03-2024,3,6064,19574,15343
509,,33,Male,Delhi,Graduate,60257,Single,22-11-2025,6,3711,21200,24463
510,,,Male,Delhi,12th,,Single,25-05-2025,4,4192,24340,18748
511,,,Male,Lucknow,Graduate,53699,Single,18-06-2023,2,4877,23727,10619
512,Meera Patel,36,Female,Delhi,10th,18875,Single,09-12-2025,1,4616,,4185
513,,21,Male,,Graduate,47713,Single,12-12-2025,2,6710,,11571
514,,40,Male,Delhi,Graduate,45198,Single,15-12-2023,3,6381,14266,17735
515,,,Male,Bengaluru,10th,22307,Single,01-05-2025,2,5186,10351,10652
516,Nikhil Gupta,34,Male,Mumbai,12th,32255,Single,14-07-2023,3,3024,13812,9379
517,,28,Male,Bengaluru,Graduate,63373,Single,11-07-2023,1,,22634,19012
518,Meera Agarwal,,Female,,Graduate,71580,Married,04-02-2025,5,6237,,30978
519,,28,Male,Hyderabad,12th,,Single,15-03-2024,1,14877,,12287
520,Riya Sharma,34,Female,Bengaluru,12th,,Married,09-05-2023,3,3256,24098,11678
521,,27,Female,Delhi,12th,42408,Married,25-10-2023,2,9334,15749,15000
522,Sahil Patel,26,Male,Bengaluru,10th,41320,Single,21-12-2025,1,9781,,12584
523,,39,Male,Delhi,Graduate,64099,Single,22-05-2023,4,4435,26837,18676
524,,29,Female,Delhi,Graduate,49604,Single,16-11-2023,2,6759,18889,14407
525,,25,Male,Kolkata,Graduate,66274,Single,,1,19351,23719,16957
526,,21,Male,Delhi,Graduate,41511,Single,06-01-2025,1,6761,14458,6892
527,,39,Female,Delhi,Graduate,45869,Divorced,27-12-2025,6,2900,20330,19302
528,,,Female,Delhi,Graduate,51615,Married,29-11-2023,1,,14581,17382
529,,,Female,,,70109,Single,,5,6421,27718,29682
530,Pranav Mehta,,Male,Delhi,Graduate,57492,Single,02-02-2024,2,11506,21757,18896
531,,,Female,Mumbai,Postgrad,615026,Single,27-12-2025,4,4358,213293,
532,Sneha Kansal,30,,Jaipur,Graduate,50916,Single,17-09-2023,1,12783,21024,12068
533,,41,Male,Delhi,10th,39713,Married,08-12-2024,1,15839,12253,15499
534,Isha Mehta,18,Female,Mumbai,,71538,Single,23-01-2024,3,7467,22007,20149
535,Nikhil Kansal,30,Male,Delhi,Postgrad,258420,Single,08-02-2024,2,,94241,22401
536,,28,Male,,12th,61360,Single,27-12-2023,3,9741,21875,27277
537,,28,Male,Hyderabad,Graduate,77032,Single,25-08-2025,2,13337,38064,28484
538,,30,Male,Bengaluru,Graduate,60859,Single,26-09-2024,1,22280,27620,25126
539,,28,Male,Delhi,Postgrad,93610,Married,17-07-2023,4,7872,30151,33477
540,,30,Female,,Graduate,41447,Single,26-09-2024,2,6945,13083,13330
541,Riya Mehta,,Female,Ahmedabad,10th,26244,Single,18-05-2023,2,4183,8491,9983
542,Pranav Jain,22,Male,Ahmedabad,10th,30080,Single,06-04-2025,3,2219,9885,6950
543,,,Female,Mumbai,Graduate,59331,Single,08-09-2024,2,11058,20483,22707
544,,33,Female,Delhi,12th,41661,Married,,2,7418,19384,16328
545,,,Male,Ahmedabad,Graduate,,,29-09-2024,3,,28623,24176
546,,39,Male,,Graduate,47130,Single,20-07-2025,4,5773,,20940
547,,36,Male,Delhi,12th,38498,Single,19-04-2024,2,10620,19108,17095
548,Rahul Singh,34,Male,Pune,Postgrad,,Married,17-12-2023,1,22013,18777,23554
549,,,Female,Kolkata,10th,31226,Married,03-07-2023,,11927,15706,10440
550,,29,Male,Jaipur,Graduate,,Married,21-01-2025,2,9941,19508,19044
551,Aman Singh,35,Male,Jaipur,,21373,Single,18-08-2023,6,1642,9431,12799
552,,38,Male,Delhi,Postgrad,79201,Single,15-04-2025,,22710,,23009
553,,33,Male,Mumbai,Graduate,57644,Single,06-12-2023,3,2590,21669,8299
554,Riya Agarwal,26,Female,Ahmedabad,12th,24439,Married,31-01-2023,1,6230,,6144
555,,29,Male,,Graduate,65003,Single,06-06-2025,1,25333,23672,22240
556,,32,Male,Lucknow,10th,32352,Single,21-02-2023,3,1966,17735,6415
557,,34,Male,Ahmedabad,10th,39640,Single,11-03-2023,1,10977,,10912
558,,29,Male,Delhi,12th,42698,Single,16-12-2024,,18067,17975,16908
559,,26,Female,Delhi,Postgrad,91106,Married,19-03-2024,,18730,27991,
560,,38,Male,Chennai,Graduate,46447,Single,15-11-2024,,17556,19096,19551
561,,23,Male,Delhi,Graduate,48183,Single,20-12-2025,5,3073,,12619
562,,24,,Chennai,Graduate,34484,Single,03-06-2024,2,,13710,8266
563,Sneha Kansal,22,Female,,Graduate,59646,Single,02-09-2024,4,5872,20776,20788
564,,24,Female,Delhi,Graduate,,,29-01-2025,,26218,23031,28207
565,,36,Female,Delhi,12th,49670,Single,13-04-2025,4,5059,13829,15890
566,,36,Female,Delhi,Postgrad,76868,Single,09-11-2023,,25643,25075,27730
567,,29,Female,,Graduate,65858,Single,25-01-2025,2,10296,29718,25042
568,,32,Male,Hyderabad,12th,23725,,03-03-2025,1,4340,7218,4126
569,,29,Male,Delhi,Graduate,53457,,17-04-2023,,17912,22371,15428
570,,22,Male,Bengaluru,Graduate,50077,Single,07-03-2024,3,7349,21791,21414
571,,41,Male,Pune,Postgrad,96737,Single,24-02-2023,4,6894,,32355
572,,37,,,Graduate,,Single,19-06-2024,5,2468,22947,11845
573,,31,Male,,12th,56360,Single,21-04-2024,3,6254,17720,17575
574,Kritika Mehta,24,Female,,Graduate,51889,Single,16-01-2025,1,,,7932
575,,28,Female,Delhi,Postgrad,95348,Divorced,27-10-2025,2,11267,32649,32062
576,,25,Male,Delhi,Graduate,51301,,06-06-2025,2,5348,24954,11968
577,,30,,Chennai,Postgrad,76618,Single,13-12-2023,2,15228,34135,26911
578,Kritika Mehta,31,Female,Delhi,10th,14442,Single,31-03-2023,1,3622,6359,3966
579,,,Female,Delhi,Graduate,56683,Single,24-08-2025,2,,20506,25714
580,Aman Jain,21,Male,Hyderabad,,40700,Single,20-11-2024,3,3600,17053,11039
581,,41,Male,,Graduate,51470,Single,02-06-2024,1,10602,,9765
582,,30,Male,Delhi,Graduate,75398,Single,06-11-2024,6,6658,,39542
583,,32,,Hyderabad,Graduate,61291,Single,29-03-2023,,24406,28454,21252
584,Sahil Singh,27,Male,Kolkata,Postgrad,59504,Single,13-08-2024,1,22775,19311,17587
585,,20,Female,Delhi,12th,56422,Single,02-11-2025,3,5543,17612,16615
586,,29,Female,Delhi,Graduate,60351,Single,,6,5432,,26628
587,,27,Male,Delhi,12th,36150,,17-03-2025,7,2350,18805,16334
588,,33,Male,Lucknow,Graduate,68152,Married,,1,11615,22976,12777
589,,34,Male,,Graduate,61232,Single,17-10-2024,2,7456,19474,14930
590,Arjun Mehta,33,Male,Delhi,Postgrad,77713,Married,,4,5769,29196,27429
591,,34,Female,,Graduate,73816,Single,05-12-2023,2,11798,26777,24713
592,,39,Male,Chennai,Graduate,47454,Married,,3,4955,20557,16878
593,,,Male,Hyderabad,Postgrad,71155,Single,05-09-2023,3,,28644,23783
594,,35,Female,Delhi,12th,39251,Single,23-07-2025,3,2937,6511,11095
595,Sahil Patel,32,Male,Delhi,12th,44294,Single,11-06-2025,1,5649,,5848
596,,19,Male,Kolkata,Postgrad,86415,Single,10-05-2023,3,11741,31751,34452
597,,,Female,Delhi,Graduate,43381,Single,20-12-2023,2,8700,17240,16285
598,,24,Female,,Graduate,65708,Single,23-04-2024,1,17297,28800,17752
599,,30,Female,Delhi,Postgrad,76270,Single,12-11-2024,,27752,,26869
600,,25,Female,Delhi,Graduate,38517,Single,13-07-2024,,8902,11399,10306
601,,32,Male,Pune,Postgrad,81185,,12-10-2023,3,,30768,37294
602,,,Female,Lucknow,Graduate,,Single,03-09-2025,2,5210,13663,11021
603,,36,Female,,12th,41146,Single,08-10-2025,,18792,14532,18851
604,,,Female,Jaipur,,33299,Single,04-03-2023,,13222,,13488
605,,,Female,,Graduate,,Married,30-10-2024,3,,21017,22022
606,,22,Female,,,49742,Single,,2,5759,20201,12149
607,,45,Female,Mumbai,Graduate,191164,Single,,1,7355,64499,7659
608,,35,Male,Delhi,Graduate,50014,Single,,1,20350,19581,18415
609,Anjali Verma,,Female,Delhi,Postgrad,75411,Single,30-03-2025,,32746,31508,32908
610,,29,Male,Delhi,12th,21239,Single,09-07-2025,0,4592,7922,4522
611,Pranav Kansal,29,Male,Lucknow,Graduate,74057,Married,,,30345,27990,24197
612,,18,,Delhi,Graduate,53687,Single,07-10-2024,2,,14268,13517
613,Neha Verma,25,Female,Mumbai,Graduate,63422,Married,26-03-2024,3,4943,26973,17762
614,,28,Female,Delhi,,84750,Single,18-04-2025,5,5662,33443,32673
615,,25,Male,Pune,Graduate,43478,Single,18-08-2025,4,4618,16605,18399
616,,,Female,Delhi,Graduate,49412,,16-12-2023,5,4185,,20956
617,,43,Female,Delhi,12th,38913,Married,04-09-2025,4,4250,12356,17619
618,Arjun Singh,28,Male,Chennai,Graduate,53076,Single,14-02-2025,,17737,27265,18584
619,,31,Male,,Graduate,35735,Single,20-08-2024,2,,13800,15976
620,,30,Male,,Graduate,72046,Single,12-03-2023,6,4673,27598,28277
621,,32,Female,Lucknow,Graduate,51589,Married,10-09-2023,2,10482,15526,26128
622,,,Male,Delhi,Postgrad,64828,Married,15-02-2025,4,7314,20540,28306
623,,36,Female,Delhi,12th,33847,Single,24-07-2023,1,13477,15964,12162
624,,31,Male,Mumbai,Graduate,62422,Single,01-07-2024,3,8882,26865,29635
625,,22,Female,Chennai,,86492,Single,02-11-2025,4,6590,34255,25552
626,,28,Male,,Postgrad,55913,Divorced,08-07-2023,4,5238,15892,
627,,28,Female,Delhi,12th,35653,Single,17-07-2023,2,4447,13813,10354
628,Vikram Sharma,28,Male,Ahmedabad,Graduate,51733,Divorced,13-11-2025,4,1608,15187,6180
629,,32,Male,Lucknow,Graduate,29503,Single,09-02-2025,1,,14038,5720
630,Aarti Sharma,32,,Hyderabad,Postgrad,68540,Single,04-06-2025,2,12571,25892,28689
631,,32,Female,Bengaluru,12th,57496,Married,14-06-2023,2,15143,,23675
632,,31,Female,Kolkata,,34337,Single,07-03-2023,2,6886,12093,14349
633,Arjun Gupta,29,Male,,Graduate,56752,Single,11-02-2024,2,11660,16290,22067
634,,,,Jaipur,12th,24023,Single,27-03-2024,0,8691,16439,7727
635,,,Male,Delhi,Postgrad,63918,Single,17-05-2023,2,7622,,17383
636,,32,Male,,Graduate,70756,Single,20-06-2024,3,9189,30897,24389
637,,24,Female,Ahmedabad,Postgrad,60713,Single,02-06-2023,0,27166,25716,25303
638,,,Female,Delhi,Graduate,62399,Single,18-04-2023,0,20325,22805,16336
639,Sneha Gupta,,Female,Jaipur,,95097,Single,28-06-2024,6,4817,30093,25972
640,Pooja Sharma,35,Female,Delhi,Postgrad,76955,Single,14-02-2023,4,8722,,31721
641,Pooja Agarwal,32,Female,Lucknow,Graduate,51832,Married,16-06-2023,5,3402,16083,16806
642,,31,Female,Delhi,Graduate,62559,Single,25-06-2024,2,6314,23718,13610
643,,,Male,Mumbai,Graduate,59174,Single,13-09-2025,8,2731,21992,25296
644,,,Male,Lucknow,Postgrad,97314,Single,25-08-2025,5,5868,39131,26851
645,,,Female,Delhi,12th,31406,Single,27-08-2025,4,3707,10863,15643
646,,26,Female,Mumbai,Postgrad,79652,Married,14-01-2023,2,13303,33092,26132
647,Vikram Kansal,35,Male,Delhi,Graduate,53916,Single,21-06-2024,3,3239,13748,9503
